SU3_ADJOINT_SWAP_TABLE_V1
# Eq8 convention: B(g1,g2)[in] = sum_out W[out,in] B(g2,g1)[out]
# Irrep convention: SU(3) Dynkin labels p q; adjoint=(1,1)
# Vertex convention: isometric real CG maps; multiplicities are zero-based
# Self vertex mult=0: normalized action v tensor X -> rho(X)v (except 8x8)
# 8x8->8: mult=0 Jordan/symmetric, mult=1 Lie-bracket/antisymmetric
NC 3
ADJOINT_PQ 1 1
MAX_PREFIX_GLUONS 4
NBLOCKS 162
NPATHS 523
NVALUES 2431
BEGIN_BLOCKS
# block left_p left_q right_p right_q size
64 1 5 -2.28217732293819031e-01
64 2 0 3.34076552390530745e-01
64 2 2 1.07142857142857109e-01
64 2 4 8.74817765279705895e-01
64 2 5 3.34076552390529968e-01
64 3 0 1.66666666666666657e-01
64 3 1 9.12870929175276569e-01
64 3 3 -3.33333333333333648e-01
64 3 5 -1.66666666666666574e-01
64 4 0 -3.27326835353988599e-01
64 4 2 8.74817765279707005e-01
64 4 4 1.42857142857142905e-01
64 4 5 -3.27326835353988987e-01
64 5 0 8.33333333333332815e-01
64 5 1 -2.28217732293819225e-01
64 5 2 3.34076552390530357e-01
64 5 3 -1.66666666666666602e-01
64 5 4 -3.27326835353988488e-01
64 5 5 -8.33333333333332871e-02
65 0 0 4.16666666666666782e-02
65 0 1 1.20761472884912027e-01
65 0 2 3.91311896062463638e-01
65 0 3 1.39443337755679159e-01
65 0 4 3.04290309725092044e-02
65 0 5 9.00102874778868411e-01
65 1 0 1.20761472884912055e-01
65 1 1 -1.99999999999999983e-01
65 1 2 1.62018517460196160e-01
65 1 3 9.23760430703400415e-01
65 1 4 -1.76383420737639129e-01
65 1 5 -1.86338998124982780e-01
65 2 0 3.91311896062462861e-01
65 2 1 1.62018517460196243e-01
65 2 2 -2.25000000000000061e-01
65 2 3 1.87082869338696861e-01
65 2 4 8.57321409974112880e-01
65 3 0 1.39443337755679075e-01
65 3 1 9.23760430703401969e-01
65 3 2 1.87082869338696972e-01
65 3 3 6.66666666666665964e-02
65 3 4 -2.03670030886926479e-01
65 3 5 -2.15165741455967507e-01
65 4 0 3.04290309725092044e-02
65 4 1 -1.76383420737639046e-01
65 4 2 8.57321409974112325e-01
65 4 3 -2.03670030886926479e-01
65 4 4 2.88888888888889250e-01
65 4 5 -3.28671099061089877e-01
65 5 0 9.00102874778870299e-01
65 5 1 -1.86338998124982724e-01
65 5 3 -2.15165741455967618e-01
65 5 4 -3.28671099061089489e-01
65 5 5 2.77777777777777832e-02
66 0 0 2.50000000000000056e-01
66 0 1 9.68245836551853811e-01
66 1 0 9.68245836551854366e-01
66 1 1 -2.50000000000000056e-01
67 0 0 1.71874999999999944e-01
67 0 1 -2.28726579597312712e-02
67 0 2 -5.54632479665588679e-02
67 0 3 1.47901994577490203e-01
67 0 4 1.93649167310370712e-01
67 0 5 1.93649167310370962e-01
67 0 6 3.59190558259619985e-01
67 0 7 -7.81249999999999584e-02
67 0 8 -2.06699321176920969e-01
67 0 9 8.31948719498383893e-01
67 1 0 -2.28726579597312366e-02
67 1 1 2.90178571428571369e-02
67 1 2 2.43569644814373182e-01
67 1 3 -2.16506350946109566e-01
67 1 6 9.27884361197611751e-02
67 1 7 -2.28726579597312331e-02
67 1 8 9.07730471767362435e-01
67 1 9 2.43569644814373376e-01
67 2 0 -5.54632479665589512e-02
67 2 1 2.43569644814373376e-01
67 2 2 9.06250000000000389e-02
67 2 3 -7.50000000000001360e-02
67 2 4 2.29128784747792136e-01
67 2 5 2.29128784747791719e-01
67 2 6 -3.25000000000000067e-01
67 2 7 8.31948719498383227e-01
67 2 8 -3.49385621484342296e-02
67 2 9 1.40625000000000028e-01
67 3 0 1.47901994577490592e-01
67 3 1 -2.16506350946109538e-01
67 3 2 -7.49999999999999972e-02
67 3 3 9.00000000000000910e-01
67 3 6 -1.00000000000000047e-01
67 3 7 1.47901994577490398e-01
67 3 8 2.79508497187473615e-01
67 3 9 -7.50000000000000389e-02
67 4 0 1.93649167310370907e-01
67 4 2 2.29128784747792247e-01
67 4 4 -1.00000000000000089e-01
67 4 5 9.00000000000000910e-01
67 4 7 -1.93649167310370740e-01
67 4 9 -2.29128784747791914e-01
67 5 0 1.93649167310370962e-01
67 5 2 2.29128784747792080e-01
67 5 4 9.00000000000000355e-01
67 5 5 -9.99999999999999778e-02
67 5 7 -1.93649167310370934e-01
67 5 9 -2.29128784747791858e-01
67 6 0 3.59190558259619375e-01
67 6 1 9.27884361197613972e-02
67 6 2 -3.25000000000000122e-01
67 6 3 -1.00000000000000047e-01
67 6 6 7.09523809523809224e-01
67 6 7 3.59190558259619874e-01
67 6 8 9.31694990624912928e-02
67 6 9 -3.24999999999999845e-01
67 7 0 -7.81250000000000555e-02
67 7 1 -2.28726579597312366e-02
67 7 2 8.31948719498384892e-01
67 7 3 1.47901994577490481e-01
67 7 4 -1.93649167310371018e-01
67 7 5 -1.93649167310370879e-01
67 7 6 3.59190558259619819e-01
67 7 7 1.71875000000000083e-01
67 7 8 -2.06699321176920914e-01
67 7 9 -5.54632479665589651e-02
67 8 0 -2.06699321176921191e-01
67 8 1 9.07730471767363434e-01
67 8 2 -3.49385621484342365e-02
67 8 3 2.79508497187473837e-01
67 8 6 9.31694990624911956e-02
67 8 7 -2.06699321176921219e-01
67 8 8 3.64583333333332593e-02
67 8 9 -3.49385621484342157e-02
67 9 0 8.31948719498383227e-01
67 9 1 2.43569644814373126e-01
67 9 2 1.40624999999999917e-01
67 9 3 -7.49999999999999833e-02
67 9 4 -2.29128784747792080e-01
67 9 5 -2.29128784747792053e-01
67 9 6 -3.25000000000000233e-01
67 9 7 -5.54632479665589651e-02
67 9 8 -3.49385621484342226e-02
67 9 9 9.06249999999999278e-02
68 0 0 2.49999999999999944e-01
68 0 1 9.68245836551852146e-01
68 1 0 9.68245836551854588e-01
68 1 1 -2.50000000000000111e-01
69 0 0 3.57142857142856707e-02
69 0 1 1.46385010942279958e-01
69 0 2 2.87494454249972720e-01
69 0 3 1.63663417676994188e-01
69 0 5 9.31588505112177168e-01
69 1 0 1.46385010942280153e-01
69 1 1 -2.00000000000000233e-01
69 1 2 2.61861468283191012e-01
69 1 3 8.94427190999915966e-01
69 1 4 -1.58113883008418998e-01
69 1 5 -2.12132034355964200e-01
69 2 0 2.87494454249972942e-01
69 2 1 2.61861468283191012e-01
69 2 2 -4.85714285714285821e-01
69 2 3 2.92770021884559861e-01
69 2 4 7.24568837309472080e-01
69 2 5 4.62910049886276417e-02
69 3 0 1.63663417676994327e-01
69 3 1 8.94427190999915189e-01
69 3 2 2.92770021884559806e-01
69 3 4 -1.76776695296636865e-01
69 3 5 -2.37170824512628386e-01
69 4 1 -1.58113883008419165e-01
69 4 2 7.24568837309471192e-01
69 4 3 -1.76776695296637032e-01
69 4 4 6.24999999999999445e-01
69 4 5 -1.67705098312484480e-01
69 5 0 9.31588505112178167e-01
69 5 1 -2.12132034355964116e-01
69 5 2 4.62910049886275932e-02
69 5 3 -2.37170824512628498e-01
69 5 4 -1.67705098312484285e-01
69 5 5 2.50000000000000118e-02
70 0 0 -4.99999999999999889e-02
70 0 1 1.73205080756887481e-01
70 0 2 2.64575131106459582e-01
70 0 3 1.36930639376291630e-01
70 0 4 -2.62202212042537686e-01
70 0 5 9.00000000000000466e-01
70 1 0 1.73205080756887897e-01
70 1 1 1.99999999999999956e-01
70 1 3 9.48683298050513768e-01
70 1 5 -1.73205080756887564e-01
70 2 0 2.64575131106459027e-01
70 2 2 6.66666666666665964e-02
70 2 4 9.24962461700772787e-01
70 2 5 2.64575131106458805e-01
70 3 0 1.36930639376291685e-01
70 3 1 9.48683298050516544e-01
70 3 3 -2.49999999999999806e-01
70 3 5 -1.36930639376291574e-01
70 4 0 -2.62202212042537686e-01
70 4 2 9.24962461700776561e-01
70 4 4 8.33333333333332871e-02
70 4 5 -2.62202212042537908e-01
70 5 0 9.00000000000000799e-01
70 5 1 -1.73205080756887481e-01
70 5 2 2.64575131106458972e-01
70 5 3 -1.36930639376291713e-01
70 5 4 -2.62202212042538019e-01
70 5 5 -5.00000000000000375e-02
71 0 0 6.66666666666667629e-02
71 0 1 2.03670030886925840e-01
71 0 2 -1.39443337755679297e-01
71 0 3 2.15165741455967591e-01
71 0 4 9.23760430703403190e-01
71 0 5 -1.87082869338697194e-01
71 1 0 2.03670030886926007e-01
71 1 1 2.88888888888888917e-01
71 1 2 3.04290309725091905e-02
71 1 3 -3.28671099061089489e-01
71 1 4 1.76383420737639462e-01
71 1 5 8.57321409974111548e-01
71 2 0 -1.39443337755679159e-01
71 2 1 3.04290309725092530e-02
71 2 2 4.16666666666666852e-02
71 2 3 9.00102874778868078e-01
71 2 4 -1.20761472884912138e-01
71 2 5 3.91311896062463138e-01
71 3 0 2.15165741455967369e-01
71 3 1 -3.28671099061089766e-01
71 3 2 9.00102874778868967e-01
71 3 3 2.77777777777777624e-02
71 3 4 1.86338998124982530e-01
71 4 0 9.23760430703402635e-01
71 4 1 1.76383420737639462e-01
71 4 2 -1.20761472884912055e-01
71 4 3 1.86338998124982502e-01
71 4 4 -2.00000000000000039e-01
71 4 5 -1.62018517460196410e-01
71 5 0 -1.87082869338696667e-01
71 5 1 8.57321409974113879e-01
71 5 2 3.91311896062462583e-01
71 5 4 -1.62018517460196299e-01
71 5 5 -2.25000000000000061e-01
72 0 0 1.00000000000000000e+00
73 0 0 1.25000000000000028e-01
73 0 1 9.92156741649220852e-01
73 1 0 9.92156741649221852e-01
73 1 1 -1.25000000000000056e-01
74 0 0 -2.50000000000000611e-01
74 0 1 9.68245836551851147e-01
74 1 0 9.68245836551852368e-01
74 1 1 2.49999999999999500e-01
75 0 0 1.00000000000000000e+00
76 0 0 1.00000000000000000e+00
77 0 0 -4.99999999999999944e-01
77 0 1 8.66025403784438708e-01
77 1 0 8.66025403784438708e-01
77 1 1 4.99999999999999722e-01
78 0 0 1.42857142857142710e-01
78 0 1 9.89743318610786682e-01
78 1 0 9.89743318610786904e-01
78 1 1 -1.42857142857142960e-01
79 0 0 6.25000000000000278e-02
79 0 1 2.74471895516774922e-01
79 0 2 -1.61374306091975728e-01
79 0 3 3.08606699924183880e-01
79 0 4 8.67527617235709148e-01
79 0 5 -2.16506350946109594e-01
79 1 0 2.74471895516775033e-01
79 1 1 3.48214285714285532e-01
79 1 2 4.72455591261533650e-02
79 1 3 -4.51753951452625535e-01
79 1 4 2.24105364250198891e-01
79 1 5 7.39509972887451905e-01
79 2 0 -1.61374306091975644e-01
79 2 1 4.72455591261533858e-02
79 2 2 8.33333333333333703e-02
79 2 3 7.96819072889596192e-01
79 2 4 -1.31761569173682452e-01
79 2 5 5.59016994374947895e-01
79 3 0 3.08606699924183936e-01
79 3 1 -4.51753951452625591e-01
79 3 2 7.96819072889595525e-01
79 3 3 4.76190476190475886e-02
79 3 4 2.51976315339485002e-01
79 4 0 8.67527617235708925e-01
79 4 1 2.24105364250198669e-01
79 4 2 -1.31761569173682536e-01
79 4 3 2.51976315339484724e-01
79 4 4 -2.91666666666666741e-01
79 4 5 -1.76776695296637004e-01
79 5 0 -2.16506350946109732e-01
79 5 1 7.39509972887452127e-01
79 5 2 5.59016994374948006e-01
79 5 4 -1.76776695296636865e-01
79 5 5 -2.49999999999999944e-01
80 0 0 1.00000000000000000e+00
81 0 0 -1.25000000000000056e-01
81 0 1 3.06186217847897235e-01
81 0 2 2.16506350946109732e-01
81 0 3 -9.18558653543692039e-01
81 1 0 3.06186217847897346e-01
81 1 1 2.49999999999999944e-01
81 1 2 8.83883476483184660e-01
81 1 3 2.49999999999999861e-01
81 2 0 2.16506350946109760e-01
81 2 1 8.83883476483184660e-01
81 2 2 -3.74999999999999944e-01
81 2 3 1.76776695296636921e-01
81 3 0 -9.18558653543691483e-01
81 3 1 2.49999999999999861e-01
81 3 2 1.76776695296636838e-01
81 3 3 2.50000000000000056e-01
82 0 0 3.57142857142857123e-02
82 0 1 1.46385010942279931e-01
82 0 2 2.87494454249973164e-01
82 0 3 1.63663417676994188e-01
82 0 5 9.31588505112178944e-01
82 1 0 1.46385010942280097e-01
82 1 1 -1.99999999999999956e-01
82 1 2 2.61861468283191179e-01
82 1 3 8.94427190999916299e-01
82 1 4 -1.58113883008418915e-01
82 1 5 -2.12132034355964449e-01
82 2 0 2.87494454249973219e-01
82 2 1 2.61861468283191068e-01
82 2 2 -4.85714285714285376e-01
82 2 3 2.92770021884560028e-01
82 2 4 7.24568837309472080e-01
82 2 5 4.62910049886276001e-02
82 3 0 1.63663417676994216e-01
82 3 1 8.94427190999916188e-01
82 3 2 2.92770021884559917e-01
82 3 4 -1.76776695296636838e-01
82 3 5 -2.37170824512628498e-01
82 4 1 -1.58113883008418832e-01
82 4 2 7.24568837309471636e-01
82 4 3 -1.76776695296637032e-01
82 4 4 6.25000000000000444e-01
82 4 5 -1.67705098312484230e-01
82 5 0 9.31588505112177945e-01
82 5 1 -2.12132034355964116e-01
82 5 2 4.62910049886276348e-02
82 5 3 -2.37170824512628220e-01
82 5 4 -1.67705098312484119e-01
82 5 5 2.50000000000000049e-02
83 0 0 1.10714285714285682e-01
83 0 1 -1.95615199108988141e-02
83 0 2 -9.89743318610787071e-02
83 0 3 2.56173769148990094e-01
83 0 4 1.55264750852029759e-01
83 0 5 1.55264750852029676e-01
83 0 6 2.19577516413419854e-01
83 0 7 -4.45384493374854196e-01
83 0 8 7.85584404849572038e-01
83 1 0 -1.95615199108987899e-02
83 1 1 3.57142857142857331e-02
83 1 2 1.80701580581050153e-01
83 1 3 -2.00445931434318464e-01
83 1 4 9.44911182523067439e-02
83 1 5 9.44911182523068549e-02
83 1 6 1.33630620956212198e-01
83 1 7 8.13157112614726008e-01
83 1 8 4.78091443733757782e-01
83 2 0 -9.89743318610786793e-02
83 2 1 1.80701580581050264e-01
83 2 2 3.14285714285714557e-01
83 2 4 2.39045721866878780e-01
83 2 5 2.39045721866879030e-01
83 2 6 -8.45154254728516463e-01
83 2 7 -8.57142857142857151e-02
83 2 8 1.51185789203690940e-01
83 3 0 2.56173769148990260e-01
83 3 1 -2.00445931434318159e-01
83 3 3 8.75000000000000444e-01
83 3 6 -1.25000000000000056e-01
83 3 7 3.16932845523193285e-01
83 3 8 -1.11803398874989510e-01
83 4 0 1.55264750852029731e-01
83 4 1 9.44911182523068133e-02
83 4 2 2.39045721866878724e-01
83 4 4 -1.24999999999999972e-01
83 4 5 8.75000000000000000e-01
83 4 6 2.65165042944955243e-01
83 4 7 -4.48210728500397435e-02
83 4 8 -2.37170824512628442e-01
83 5 0 1.55264750852029787e-01
83 5 1 9.44911182523068549e-02
83 5 2 2.39045721866878724e-01
83 5 4 8.75000000000000000e-01
83 5 5 -1.24999999999999931e-01
83 5 6 2.65165042944955465e-01
83 5 7 -4.48210728500397504e-02
83 5 8 -2.37170824512628498e-01
83 6 0 2.19577516413419854e-01
83 6 1 1.33630620956212171e-01
83 6 2 -8.45154254728516241e-01
83 6 3 -1.25000000000000056e-01
83 6 4 2.65165042944955132e-01
83 6 5 2.65165042944955298e-01
83 6 6 -1.87499999999999972e-01
83 6 7 1.58466422761596781e-01
83 6 8 -5.59016994374947548e-02
83 7 0 -4.45384493374854196e-01
83 7 1 8.13157112614726230e-01
83 7 2 -8.57142857142857151e-02
83 7 3 3.16932845523193896e-01
83 7 4 -4.48210728500397851e-02
83 7 5 -4.48210728500397851e-02
83 7 6 1.58466422761596865e-01
83 7 7 5.17857142857142683e-02
83 7 8 -2.83473354756920599e-02
83 8 0 7.85584404849572260e-01
83 8 1 4.78091443733757560e-01
83 8 2 1.51185789203690968e-01
83 8 3 -1.11803398874989399e-01
83 8 4 -2.37170824512628636e-01
83 8 5 -2.37170824512628553e-01
83 8 6 -5.59016994374947548e-02
83 8 7 -2.83473354756920322e-02
83 8 8 5.00000000000000236e-02
84 0 0 2.00000000000000039e-01
84 0 1 9.79795897113271197e-01
84 1 0 9.79795897113271086e-01
84 1 1 -2.00000000000000094e-01
85 0 0 -6.66666666666667351e-02
85 0 1 2.10818510677892146e-01
85 0 2 1.49071198499985708e-01
85 0 3 1.63299316185544940e-01
85 0 4 -5.29150262212918165e-01
85 0 5 7.88810637746614973e-01
85 1 0 2.10818510677892146e-01
85 1 1 2.08333333333333509e-01
85 1 2 -2.94627825494395215e-02
85 1 3 9.35970975333460298e-01
85 1 4 1.04582503316759529e-01
85 1 5 -1.55902391115580768e-01
85 2 0 1.49071198499986096e-01
85 2 1 -2.94627825494394660e-02
85 2 2 1.04166666666666560e-01
85 2 3 -2.28217732293819649e-02
85 2 4 8.13460970176198117e-01
85 2 5 5.51198189805123473e-01
85 3 0 1.63299316185545468e-01
85 3 1 9.35970975333458632e-01
85 3 2 -2.28217732293819510e-02
85 3 3 -2.75000000000000189e-01
85 3 4 8.10092587300981909e-02
85 3 5 -1.20761472884912124e-01
85 4 0 -5.29150262212917388e-01
85 4 1 1.04582503316759626e-01
85 4 2 8.13460970176198228e-01
85 4 3 8.10092587300981909e-02
85 4 4 1.12499999999999989e-01
85 4 5 -1.67705098312484369e-01
85 5 0 7.88810637746615084e-01
85 5 1 -1.55902391115580796e-01
85 5 2 5.51198189805122585e-01
85 5 3 -1.20761472884912249e-01
85 5 4 -1.67705098312484174e-01
85 5 5 -8.33333333333333287e-02
86 0 0 1.25000000000000000e-01
86 0 1 2.65165042944955076e-01
86 0 2 2.65165042944955298e-01
86 0 3 9.18558653543691706e-01
86 1 0 2.65165042944955187e-01
86 1 1 6.24999999999999861e-02
86 1 2 -9.37499999999999112e-01
86 1 3 2.16506350946109538e-01
86 2 0 2.65165042944955520e-01
86 2 1 -9.37499999999999889e-01
86 2 2 6.25000000000000278e-02
86 2 3 2.16506350946109649e-01
86 3 0 9.18558653543691483e-01
86 3 1 2.16506350946109621e-01
86 3 2 2.16506350946109594e-01
86 3 3 -2.50000000000000056e-01
87 0 0 1.00000000000000000e+00
88 0 0 -5.00000000000000333e-01
88 0 1 8.66025403784438375e-01
88 1 0 8.66025403784438375e-01
88 1 1 5.00000000000001110e-01
89 0 0 -1.00000000000000000e+00
90 0 0 9.16666666666666852e-01
90 0 1 2.79508497187473781e-01
90 0 2 2.81718084909505562e-01
90 0 3 4.72455591261534205e-02
90 1 0 2.79508497187473615e-01
90 1 1 6.25000000000000000e-02
90 1 2 -9.44911182523067827e-01
90 1 3 -1.58466422761596809e-01
90 2 0 2.81718084909505784e-01
90 2 1 -9.44911182523068716e-01
90 2 2 4.76190476190476025e-02
90 2 3 -1.59719141249984931e-01
90 3 0 4.72455591261534483e-02
90 3 1 -1.58466422761596920e-01
90 3 2 -1.59719141249985042e-01
90 3 3 9.73214285714286476e-01
91 0 0 -1.00000000000000000e+00
92 0 0 -2.49999999999999861e-01
92 0 1 9.18558653543691706e-01
92 0 2 -2.16506350946109649e-01
92 0 3 -2.16506350946109677e-01
92 1 0 9.18558653543692150e-01
92 1 1 1.25000000000000000e-01
92 1 2 -2.65165042944955409e-01
92 1 3 -2.65165042944955187e-01
92 2 0 -2.16506350946109649e-01
92 2 1 -2.65165042944955354e-01
92 2 2 6.24999999999999861e-02
92 2 3 -9.37500000000000444e-01
92 3 0 -2.16506350946109816e-01
92 3 1 -2.65165042944955520e-01
92 3 2 -9.37500000000000444e-01
92 3 3 6.25000000000000139e-02
93 0 0 1.66666666666666685e-01
93 0 1 9.52579344415680596e-01
93 0 2 -1.70588771906386355e-01
93 0 3 -1.88982236504613654e-01
93 1 0 9.52579344415679818e-01
93 1 1 -2.22222222222222182e-01
93 1 2 -1.39285149006224185e-01
93 1 3 -1.54303349962091885e-01
93 2 0 -1.70588771906386327e-01
93 2 1 -1.39285149006224240e-01
93 2 2 1.26984126984126644e-01
93 2 3 -9.67147429123328406e-01
93 3 0 -1.88982236504613460e-01
93 3 1 -1.54303349962091774e-01
93 3 2 -9.67147429123327407e-01
93 3 3 -7.14285714285713969e-02
94 0 0 1.00000000000000000e+00
95 0 0 -2.77777777777777832e-02
95 0 1 -1.42318760638327768e-01
95 0 2 1.87812056606337013e-01
95 0 3 9.22330984215776306e-01
95 0 4 -3.04968772796416487e-01
95 1 0 -1.42318760638327602e-01
95 1 1 2.08333333333333391e-02
95 1 2 9.62250448649375811e-01
95 1 3 -1.35015431216830406e-01
95 1 4 1.87499999999999917e-01
95 2 0 1.87812056606337041e-01
95 2 1 9.62250448649377033e-01
95 2 2 1.58730158730158756e-02
95 2 3 1.78174161274949755e-01
95 2 4 8.24786098842322235e-02
95 3 0 9.22330984215777971e-01
95 3 1 -1.35015431216830462e-01
95 3 2 1.78174161274949588e-01
95 3 3 -1.24999999999999958e-01
95 3 4 -2.89318781178922346e-01
95 4 0 -3.04968772796416487e-01
95 4 1 1.87500000000000056e-01
95 4 2 8.24786098842321957e-02
95 4 3 -2.89318781178922069e-01
95 4 4 -8.83928571428571730e-01
96 0 0 1.00000000000000000e+00
97 0 0 1.24999999999999917e-01
97 0 1 9.92156741649222740e-01
97 1 0 9.92156741649221408e-01
97 1 1 -1.25000000000000000e-01
98 0 0 -1.42857142857142877e-01
98 0 1 9.89743318610786016e-01
98 1 0 9.89743318610788125e-01
98 1 1 1.42857142857142599e-01
99 0 0 1.00000000000000000e+00
100 0 0 1.00000000000000000e+00
101 0 0 -2.77777777777777589e-02
101 0 1 -1.42318760638327713e-01
101 0 2 1.87812056606336847e-01
101 0 3 9.22330984215776195e-01
101 0 4 -3.04968772796416487e-01
101 1 0 -1.42318760638327768e-01
101 1 1 2.08333333333333322e-02
101 1 2 9.62250448649375256e-01
101 1 3 -1.35015431216830545e-01
101 1 4 1.87499999999999806e-01
101 2 0 1.87812056606337235e-01
101 2 1 9.62250448649377255e-01
101 2 2 1.58730158730158721e-02
101 2 3 1.78174161274949533e-01
101 2 4 8.24786098842323206e-02
101 3 0 9.22330984215777638e-01
101 3 1 -1.35015431216830378e-01
101 3 2 1.78174161274949505e-01
101 3 3 -1.25000000000000139e-01
101 3 4 -2.89318781178922235e-01
101 4 0 -3.04968772796416598e-01
101 4 1 1.87500000000000222e-01
101 4 2 8.24786098842321541e-02
101 4 3 -2.89318781178922568e-01
101 4 4 -8.83928571428571064e-01
102 0 0 1.00000000000000000e+00
103 0 0 -8.33333333333332038e-02
103 0 1 1.55902391115580907e-01
103 0 2 5.51198189805123251e-01
103 0 3 1.20761472884912027e-01
103 0 4 -1.67705098312484313e-01
103 0 5 7.88810637746614640e-01
103 1 0 1.55902391115580824e-01
103 1 1 2.08333333333333481e-01
103 1 2 2.94627825494394799e-02
103 1 3 9.35970975333460298e-01
103 1 4 -1.04582503316759487e-01
103 1 5 -2.10818510677892007e-01
103 2 0 5.51198189805122585e-01
103 2 1 2.94627825494395076e-02
103 2 2 1.04166666666666699e-01
103 2 3 2.28217732293819926e-02
103 2 4 8.13460970176198228e-01
103 2 5 1.49071198499986041e-01
103 3 0 1.20761472884911972e-01
103 3 1 9.35970975333458854e-01
103 3 2 2.28217732293820273e-02
103 3 3 -2.75000000000000189e-01
103 3 4 -8.10092587300982742e-02
103 3 5 -1.63299316185545357e-01
103 4 0 -1.67705098312484313e-01
103 4 1 -1.04582503316759487e-01
103 4 2 8.13460970176197451e-01
103 4 3 -8.10092587300982186e-02
103 4 4 1.12500000000000017e-01
103 4 5 -5.29150262212918943e-01
103 5 0 7.88810637746615528e-01
103 5 1 -2.10818510677891868e-01
103 5 2 1.49071198499985957e-01
103 5 3 -1.63299316185545301e-01
103 5 4 -5.29150262212918165e-01
103 5 5 -6.66666666666666102e-02
104 0 0 5.55555555555555594e-02
104 0 1 9.07218423253029344e-02
104 0 2 5.68629239687953092e-01
104 0 3 1.05409255338946031e-01
104 0 4 4.87950036474266088e-02
104 0 5 8.07373427759333628e-01
104 1 0 9.07218423253028788e-02
104 1 1 -1.85185185185185008e-01
104 1 2 9.28567660041494242e-02
104 1 3 9.46729262406258321e-01
104 1 4 -1.59363814577918983e-01
104 1 5 -1.64804410824347991e-01
104 2 0 5.68629239687954868e-01
104 2 1 9.28567660041493409e-02
104 2 2 -1.32275132275132684e-01
104 2 3 1.07889812495024870e-01
104 2 4 7.99092455748686148e-01
104 2 5 -1.87812056606337686e-02
104 3 0 1.05409255338946073e-01
104 3 1 9.46729262406258876e-01
104 3 2 1.07889812495024967e-01
104 3 3 9.99999999999999223e-02
104 3 4 -1.85164019954510400e-01
104 3 5 -1.91485421551267770e-01
104 4 0 4.87950036474266297e-02
104 4 1 -1.59363814577919344e-01
104 4 2 7.99092455748687591e-01
104 4 3 -1.85164019954510484e-01
104 4 4 1.28571428571428503e-01
104 4 5 -5.31843156256750715e-01
104 5 0 8.07373427759331186e-01
104 5 1 -1.64804410824347991e-01
104 5 2 -1.87812056606337340e-02
104 5 3 -1.91485421551267410e-01
104 5 4 -5.31843156256751715e-01
104 5 5 3.33333333333333121e-02
105 0 0 3.33333333333333648e-01
105 0 1 9.42809041582062690e-01
105 1 0 9.42809041582064800e-01
105 1 1 -3.33333333333333703e-01
106 0 0 3.36419753086420525e-01
106 0 1 -2.41550553124977134e-02
106 0 2 -4.17360125791860562e-02
106 0 3 7.34930919740164890e-02
106 0 4 1.70103454359942952e-01
106 0 5 1.70103454359942868e-01
106 0 6 5.19701150387686939e-01
106 0 7 -6.53271928657923329e-02
106 0 8 -1.15812734810454940e-01
106 0 9 7.30380220135753877e-01
106 1 0 -2.41550553124977516e-02
106 1 1 2.23765432098765420e-02
106 1 2 3.26635964328961692e-01
106 1 3 -1.80769104483599397e-01
106 1 4 -5.32508042018910860e-02
106 1 5 -5.32508042018910652e-02
106 1 6 7.39509972887451295e-02
106 1 7 -1.46076044027151040e-02
106 1 8 9.06378016937167352e-01
106 1 9 1.63317982164480874e-01
106 2 0 -4.17360125791859382e-02
106 2 1 3.26635964328961859e-01
106 2 2 4.05643738977072288e-02
106 2 3 -9.93807989999906660e-02
106 2 4 1.84017482491294487e-01
106 2 5 1.84017482491294682e-01
106 2 6 -1.27775312999987900e-01
106 2 7 8.83384879999916439e-01
106 2 8 -1.95759251153603091e-02
106 2 9 1.23456790123456769e-01
106 3 0 7.34930919740163224e-02
106 3 1 -1.80769104483599619e-01
106 3 2 -9.93807989999905550e-02
106 3 3 9.25000000000000822e-01
106 3 6 -7.49999999999998446e-02
106 3 7 1.77777777777777507e-01
106 3 8 2.41299209783155111e-01
106 3 9 -3.10564996874971300e-02
106 4 0 1.70103454359943007e-01
106 4 1 -5.32508042018912456e-02
106 4 2 1.84017482491294349e-01
106 4 4 -7.50000000000000389e-02
106 4 5 9.25000000000001377e-01
106 4 6 -1.04154761224412057e-01
106 4 7 -1.44016459964619009e-01
106 4 8 3.19142369252112465e-02
106 4 9 -2.01269121474853235e-01
106 5 0 1.70103454359943257e-01
106 5 1 -5.32508042018912178e-02
106 5 2 1.84017482491294376e-01
106 5 4 9.25000000000002265e-01
106 5 5 -7.50000000000001499e-02
106 5 6 -1.04154761224411974e-01
106 5 7 -1.44016459964618981e-01
106 5 8 3.19142369252112396e-02
106 5 9 -2.01269121474853874e-01
106 6 0 5.19701150387687494e-01
106 6 1 7.39509972887451572e-02
106 6 2 -1.27775312999988094e-01
106 6 3 -7.49999999999999140e-02
106 6 4 -1.04154761224412015e-01
106 6 5 -1.04154761224412057e-01
106 6 6 5.66071428571429003e-01
106 6 7 2.00000000000000178e-01
106 6 8 8.86405260427917674e-02
106 6 9 -5.59016994374947784e-01
106 7 0 -6.53271928657922912e-02
106 7 1 -1.46076044027150936e-02
106 7 2 8.83384879999917105e-01
106 7 3 1.77777777777777757e-01
106 7 4 -1.44016459964618981e-01
106 7 5 -1.44016459964618954e-01
106 7 6 1.99999999999999872e-01
106 7 7 7.16049382716049954e-02
106 7 8 -3.06411694962737235e-01
106 7 9 -5.52115549999947428e-02
